epoch,epoch_loss,split,loss,acc,sample_fn
0,2.309646,train,1.9376435,0.4400955269246165,gumbel_soft
0,2.309646,val,1.9177147,0.44965000614024314,gumbel_soft
0,2.309646,test,1.904346,0.45410330948121647,gumbel_soft
1,1.8399781,train,1.7715788,0.4536918306839538,gumbel_soft
1,1.8399781,val,1.736263,0.46328134594129927,gumbel_soft
1,1.8399781,test,1.7404443,0.46489266547406083,gumbel_soft
2,1.742689,train,1.7113624,0.4556525750883692,gumbel_soft
2,1.742689,val,1.6763797,0.46598305292889597,gumbel_soft
2,1.742689,test,1.6734071,0.46584302325581395,gumbel_soft
3,1.6962491,train,1.6799518,0.4562564029499366,gumbel_soft
3,1.6962491,val,1.6484076,0.46401817511973475,gumbel_soft
3,1.6962491,test,1.6416221,0.46684928443649376,gumbel_soft
4,1.6636316,train,1.6370355,0.46328523064188937,gumbel_soft
4,1.6636316,val,1.6038933,0.46837774775881125,gumbel_soft
4,1.6636316,test,1.607741,0.47372540250447226,gumbel_soft
5,1.623615,train,1.5928383,0.46707781237914964,gumbel_soft
5,1.623615,val,1.5677109,0.47114085717794424,gumbel_soft
5,1.623615,test,1.5614095,0.47993067978533094,gumbel_soft
6,1.5683331,train,1.5294687,0.47726825561593833,gumbel_soft
6,1.5683331,val,1.5044582,0.4829301240329117,gumbel_soft
6,1.5683331,test,1.5083188,0.48093694096601075,gumbel_soft
7,1.4990666,train,1.4548025,0.4882796333611501,gumbel_soft
7,1.4990666,val,1.4246873,0.49189487903720985,gumbel_soft
7,1.4990666,test,1.4335012,0.49569543828264756,gumbel_soft
8,1.4377552,train,1.4027652,0.4953220302185314,gumbel_soft
8,1.4377552,val,1.3956417,0.4979737197593025,gumbel_soft
8,1.4377552,test,1.3909615,0.496925313059034,gumbel_soft
9,1.3790374,train,1.3515466,0.5054989042898916,gumbel_soft
9,1.3790374,val,1.3369405,0.5071840844897458,gumbel_soft
9,1.3790374,test,1.3411995,0.507938282647585,gumbel_soft
10,1.3330908,train,1.2988319,0.5148344901046861,gumbel_soft
10,1.3330908,val,1.2917703,0.5130787179172295,gumbel_soft
10,1.3330908,test,1.2910244,0.5177772808586762,gumbel_soft
11,1.2845587,train,1.2571352,0.5227181752186332,gumbel_soft
11,1.2845587,val,1.2377268,0.5278153014859388,gumbel_soft
11,1.2845587,test,1.2657388,0.5181127012522362,gumbel_soft
12,1.240393,train,1.2195078,0.5298487716512996,gumbel_soft
12,1.240393,val,1.2041154,0.5322976789880879,gumbel_soft
12,1.240393,test,1.205528,0.5365049194991055,gumbel_soft
13,1.2040844,train,1.1838602,0.5389604662365242,gumbel_soft
13,1.2040844,val,1.1630993,0.5454992017683901,gumbel_soft
13,1.2040844,test,1.1634359,0.5450581395348837,gumbel_soft
14,1.1633022,train,1.1451375,0.545310835657053,gumbel_soft
14,1.1633022,val,1.1404529,0.5461132260837529,gumbel_soft
14,1.1633022,test,1.1367301,0.5495304114490162,gumbel_soft
15,1.131953,train,1.1093733,0.5547074827162756,gumbel_soft
15,1.131953,val,1.0868607,0.559314748864055,gumbel_soft
15,1.131953,test,1.0953515,0.5603197674418605,gumbel_soft
16,1.1001767,train,1.0867037,0.5627472132326501,gumbel_soft
16,1.1001767,val,1.0764418,0.564411150681567,gumbel_soft
16,1.1001767,test,1.0887933,0.5634503577817531,gumbel_soft
17,1.0671521,train,1.0492511,0.5715128940994484,gumbel_soft
17,1.0671521,val,1.0419941,0.5710426132874862,gumbel_soft
17,1.0671521,test,1.0454037,0.568649373881932,gumbel_soft
18,1.0440507,train,1.0179025,0.5781957080729749,gumbel_soft
18,1.0440507,val,1.0108631,0.5793319415448852,gumbel_soft
18,1.0440507,test,1.0170314,0.5764758497316637,gumbel_soft
19,1.0132885,train,1.0018064,0.5862218694239211,gumbel_soft
19,1.0132885,val,0.9871806,0.59099840353678,gumbel_soft
19,1.0132885,test,0.9970587,0.5855881037567084,gumbel_soft
20,0.9963587,train,0.9824912,0.5870767268459154,gumbel_soft
20,0.9963587,val,0.97052014,0.5858405992877318,gumbel_soft
20,0.9963587,test,0.97795457,0.589221824686941,gumbel_soft
21,0.97290164,train,0.95870084,0.5963648205817101,gumbel_soft
21,0.97290164,val,0.95361996,0.5982438904580621,gumbel_soft
21,0.97290164,test,0.9510336,0.600234794275492,gumbel_soft
22,0.9526216,train,0.9445254,0.6005576926991105,gumbel_soft
22,0.9526216,val,0.9567769,0.5934545007982316,gumbel_soft
22,0.9526216,test,0.9423919,0.596656976744186,gumbel_soft
23,0.9419279,train,0.9312845,0.6031968953749499,gumbel_soft
23,0.9419279,val,0.932038,0.5985509026157436,gumbel_soft
23,0.9419279,test,0.9356001,0.6001229874776386,gumbel_soft
24,0.9246419,train,0.91611075,0.6080207336847747,gumbel_soft
24,0.9246419,val,0.8984139,0.6162348028981948,gumbel_soft
24,0.9246419,test,0.9187669,0.6053779069767442,gumbel_soft
25,0.9152007,train,0.90190935,0.6124578507798878,gumbel_soft
25,0.9152007,val,0.9151317,0.6107699864914651,gumbel_soft
25,0.9152007,test,0.90509874,0.6090675313059034,gumbel_soft
26,0.8999356,train,0.8970559,0.6135230302660235,gumbel_soft
26,0.8999356,val,0.88278705,0.6139015104998158,gumbel_soft
26,0.8999356,test,0.892213,0.6127571556350626,gumbel_soft
27,0.89122844,train,0.8808769,0.6173291811687123,gumbel_soft
27,0.89122844,val,0.88199854,0.6113226083752916,gumbel_soft
27,0.89122844,test,0.8805618,0.6169499105545617,gumbel_soft
28,0.8754998,train,0.86690456,0.6219698357452524,gumbel_soft
28,0.8754998,val,0.85983914,0.6209013876949527,gumbel_soft
28,0.8754998,test,0.8699964,0.6175089445438283,gumbel_soft
29,0.86679655,train,0.8572183,0.624839714233376,gumbel_soft
29,0.86679655,val,0.84410095,0.6277170575954808,gumbel_soft
29,0.86679655,test,0.8596653,0.6241055456171736,gumbel_soft
30,0.8531763,train,0.848105,0.6255113879220858,gumbel_soft
30,0.8531763,val,0.8422609,0.6221294363256785,gumbel_soft
30,0.8531763,test,0.85290223,0.6218694096601073,gumbel_soft
31,0.83947533,train,0.83062875,0.6316650044439017,gumbel_soft
31,0.83947533,val,0.82297456,0.6304801670146137,gumbel_soft
31,0.83947533,test,0.8208646,0.6283542039355993,gumbel_soft
32,0.82833314,train,0.8254595,0.628903679279206,gumbel_soft
32,0.82833314,val,0.8111905,0.6269188259855091,gumbel_soft
32,0.82833314,test,0.82154286,0.629863595706619,gumbel_soft
33,0.81725484,train,0.80526054,0.636929840630152,gumbel_soft
33,0.81725484,val,0.81043917,0.6369274223259241,gumbel_soft
33,0.81725484,test,0.8171284,0.6341122540250447,gumbel_soft
34,0.81248105,train,0.80028087,0.6372758543485783,gumbel_soft
34,0.81248105,val,0.7854755,0.6369888247574604,gumbel_soft
34,0.81248105,test,0.8160447,0.6321556350626119,gumbel_soft
35,0.80089617,train,0.7912786,0.6407292069501266,gumbel_soft
35,0.80089617,val,0.77589846,0.6445413238364239,gumbel_soft
35,0.80089617,test,0.7860416,0.6362924865831843,gumbel_soft
36,0.79627275,train,0.79112434,0.6373504847584349,gumbel_soft
36,0.79627275,val,0.7688398,0.643927299521061,gumbel_soft
36,0.79627275,test,0.7902746,0.6367956171735242,gumbel_soft
37,0.7900506,train,0.78861076,0.6385242175679985,gumbel_soft
