epoch,epoch_loss,split,loss,acc,sample_fn
0,1.5021656,train,1.4087827,0.38013663074399384,gumbel_soft
0,1.5021656,val,1.4041572,0.3809258226436141,gumbel_soft
0,1.5021656,test,1.4338334,0.36986874007190035,gumbel_soft
1,1.3843853,train,1.3658539,0.4081895388193276,gumbel_soft
1,1.3843853,val,1.3614366,0.4088120468488567,gumbel_soft
1,1.3843853,test,1.3883721,0.3938633893487167,gumbel_soft
2,1.356244,train,1.3431691,0.4186029610249382,gumbel_soft
2,1.356244,val,1.3324351,0.41764268451385017,gumbel_soft
2,1.356244,test,1.372019,0.39754201153749685,gumbel_soft
3,1.3242487,train,1.3030696,0.4352768952843705,gumbel_soft
3,1.3242487,val,1.2912177,0.4385573526677821,gumbel_soft
3,1.3242487,test,1.3206561,0.417440013376808,gumbel_soft
4,1.2625362,train,1.2109677,0.47809339894931374,gumbel_soft
4,1.2625362,val,1.2045199,0.48178100018590814,gumbel_soft
4,1.2625362,test,1.250507,0.4507148231753198,gumbel_soft
5,1.160425,train,1.112994,0.507454473722461,gumbel_soft
5,1.160425,val,1.1011322,0.5075292805354155,gumbel_soft
5,1.160425,test,1.164902,0.4817322966307165,gumbel_soft
6,1.0747938,train,1.0358186,0.5588052077493303,gumbel_soft
6,1.0747938,val,1.0489473,0.5500092954080684,gumbel_soft
6,1.0747938,test,1.0621389,0.5477802859292701,gumbel_soft
7,1.0071703,train,0.9675276,0.5815320085549949,gumbel_soft
7,1.0071703,val,0.9711077,0.5704591931585796,gumbel_soft
7,1.0071703,test,1.0072604,0.5660897918234261,gumbel_soft
8,0.9491498,train,0.910193,0.603303640025748,gumbel_soft
8,0.9491498,val,0.94539404,0.6006692693809258,gumbel_soft
8,0.9491498,test,0.93277544,0.5834796421703871,gumbel_soft
9,0.87684995,train,0.83630985,0.6520276583816109,gumbel_soft
9,0.87684995,val,0.8414559,0.6460308607547871,gumbel_soft
9,0.87684995,test,0.8477375,0.654878354652621,gumbel_soft
10,0.80328614,train,0.7722499,0.6791669262235511,gumbel_soft
10,0.80328614,val,0.7781851,0.678007064510132,gumbel_soft
10,0.80328614,test,0.7962406,0.6688403979600368,gumbel_soft
11,0.75096744,train,0.73189753,0.7182042816503665,gumbel_soft
11,0.75096744,val,0.78550494,0.6758691206543967,gumbel_soft
11,0.75096744,test,0.74256504,0.7149067803695344,gumbel_soft
12,0.71712255,train,0.704598,0.7093897298531946,gumbel_soft
12,0.71712255,val,0.73534256,0.6841420338352854,gumbel_soft
12,0.71712255,test,0.775239,0.6769500877853022,gumbel_soft
13,0.68955016,train,0.6703645,0.7712992379409871,gumbel_soft
13,0.68955016,val,0.665515,0.7721695482431679,gumbel_soft
