epoch,epoch_loss,split,loss,acc,sample_fn
0,1.7210046,train,1.5056756,0.321138780969365,gumbel_soft
0,1.7210046,val,1.5117894,0.3188323489323035,gumbel_soft
0,1.7210046,test,1.5139626,0.32111801242236027,gumbel_soft
1,1.4771637,train,1.4549619,0.3373606776638431,gumbel_soft
1,1.4771637,val,1.4591373,0.3335415720127215,gumbel_soft
1,1.4771637,test,1.4649602,0.33214285714285713,gumbel_soft
2,1.4337182,train,1.4032167,0.35818737660021654,gumbel_soft
2,1.4337182,val,1.4111054,0.34842117219445706,gumbel_soft
2,1.4337182,test,1.4143257,0.34715320910973085,gumbel_soft
3,1.3341581,train,1.2357608,0.4394624546207248,gumbel_soft
3,1.3341581,val,1.259169,0.4250340754202635,gumbel_soft
3,1.3341581,test,1.2242274,0.4453416149068323,gumbel_soft
4,1.1005696,train,0.95940655,0.5679256098337685,gumbel_soft
4,1.1005696,val,0.9662983,0.5501476601544752,gumbel_soft
4,1.1005696,test,1.0055026,0.5311594202898551,gumbel_soft
5,0.8206989,train,0.6770658,0.7234316285586905,gumbel_soft
5,0.8206989,val,0.6664735,0.7281917310313494,gumbel_soft
5,0.8206989,test,0.6850375,0.6990683229813665,gumbel_soft
6,0.6052008,train,0.524738,0.793599133813133,gumbel_soft
6,0.6052008,val,0.53580606,0.790833711949114,gumbel_soft
6,0.6052008,test,0.5049675,0.7947204968944099,gumbel_soft
7,0.48824286,train,0.4430874,0.8084580599961786,gumbel_soft
7,0.48824286,val,0.49124146,0.7966833257610177,gumbel_soft
7,0.48824286,test,0.47116864,0.7876811594202898,gumbel_soft
8,0.4024686,train,0.3730719,0.8770651550856633,gumbel_soft
8,0.4024686,val,0.36871874,0.8726715129486597,gumbel_soft
8,0.4024686,test,0.36769605,0.889648033126294,gumbel_soft
9,0.35046923,train,0.32835096,0.8885867142220241,gumbel_soft
9,0.35046923,val,0.31886268,0.8927192185370286,gumbel_soft
9,0.35046923,test,0.37956324,0.8533643892339544,gumbel_soft
10,0.31463096,train,0.28750762,0.898102031717725,gumbel_soft
10,0.31463096,val,0.3019401,0.9077691958200818,gumbel_soft
10,0.31463096,test,0.29607046,0.8713250517598343,gumbel_soft
11,0.28541175,train,0.27738565,0.9217438379721037,gumbel_soft
11,0.28541175,val,0.2689342,0.9131644706951386,gumbel_soft
11,0.28541175,test,0.2539795,0.9406832298136646,gumbel_soft
12,0.24673988,train,0.24048994,0.9282911916438443,gumbel_soft
12,0.24673988,val,0.25318235,0.922819173103135,gumbel_soft
12,0.24673988,test,0.23660815,0.9100931677018633,gumbel_soft
13,0.22950615,train,0.21570797,0.9269409591745749,gumbel_soft
13,0.22950615,val,0.2187596,0.9390049977283054,gumbel_soft
13,0.22950615,test,0.25086293,0.8961697722567288,gumbel_soft
14,0.21034333,train,0.19692953,0.9348449143366665,gumbel_soft
14,0.21034333,val,0.19616117,0.930145388459791,gumbel_soft
14,0.21034333,test,0.20033817,0.9403726708074535,gumbel_soft
15,0.20257641,train,0.18382326,0.9518119864976753,gumbel_soft
15,0.20257641,val,0.18271364,0.9480349840981372,gumbel_soft
15,0.20257641,test,0.18861596,0.9386128364389233,gumbel_soft
16,0.17912513,train,0.1693888,0.9668874593974907,gumbel_soft
16,0.17912513,val,0.18557882,0.9526919582008178,gumbel_soft
16,0.17912513,test,0.16168885,0.9687370600414079,gumbel_soft
17,0.16672653,train,0.15949021,0.9562002420228011,gumbel_soft
17,0.16672653,val,0.15967168,0.9572921399363925,gumbel_soft
17,0.16672653,test,0.15878336,0.9583850931677018,gumbel_soft
18,0.15731816,train,0.1463801,0.9583211260429272,gumbel_soft
18,0.15731816,val,0.15084167,0.9642776010904135,gumbel_soft
18,0.15731816,test,0.1674464,0.942184265010352,gumbel_soft
19,0.1472561,train,0.1419816,0.9693841156614228,gumbel_soft
19,0.1472561,val,0.14257436,0.970979100408905,gumbel_soft
19,0.1472561,test,0.14626162,0.959575569358178,gumbel_soft
20,0.141929,train,0.13418739,0.9735239793643717,gumbel_soft
20,0.141929,val,0.16353776,0.9520104497955475,gumbel_soft
20,0.141929,test,0.1338482,0.9731884057971014,gumbel_soft
21,0.13110295,train,0.13173884,0.9672887077256226,gumbel_soft
21,0.13110295,val,0.12735559,0.9684234438891413,gumbel_soft
21,0.13110295,test,0.12460094,0.9726190476190476,gumbel_soft
22,0.13025789,train,0.122904,0.9695879243360296,gumbel_soft
22,0.13025789,val,0.13191788,0.9666628805088596,gumbel_soft
22,0.13025789,test,0.12829418,0.963871635610766,gumbel_soft
23,0.12070922,train,0.117277116,0.9687026304057066,gumbel_soft
23,0.12070922,val,0.119315,0.9664357110404361,gumbel_soft
23,0.12070922,test,0.112756275,0.9711180124223603,gumbel_soft
24,0.11848363,train,0.11264968,0.972211961021591,gumbel_soft
24,0.11848363,val,0.16190445,0.9504770558836892,gumbel_soft
24,0.11848363,test,0.111944884,0.9696169772256729,gumbel_soft
25,0.1106618,train,0.11028006,0.976727596968346,gumbel_soft
25,0.1106618,val,0.11556527,0.9715470240799636,gumbel_soft
25,0.1106618,test,0.10849733,0.9747929606625259,gumbel_soft
26,0.10659695,train,0.104289114,0.9730335647410993,gumbel_soft
