epoch,epoch_loss,split,loss,acc,sample_fn
0,2.0684984,train,1.5384468,0.305404318505228,gumbel_soft
0,2.0684984,val,1.5612795,0.306159169550173,gumbel_soft
0,2.0684984,test,1.5529628,0.29374297489696516,gumbel_soft
1,1.4312934,train,1.3383137,0.4228020788220009,gumbel_soft
1,1.4312934,val,1.3546789,0.41923875432525953,gumbel_soft
1,1.4312934,test,1.3396742,0.4210066192081928,gumbel_soft
2,1.2993543,train,1.2727786,0.4484934727463961,gumbel_soft
2,1.2993543,val,1.2807934,0.450242214532872,gumbel_soft
2,1.2993543,test,1.2722853,0.450231047833146,gumbel_soft
3,1.261814,train,1.2491148,0.4580368743426344,gumbel_soft
3,1.261814,val,1.2513397,0.45370242214532874,gumbel_soft
3,1.261814,test,1.2541047,0.45572623954040214,gumbel_soft
4,1.2409503,train,1.2293195,0.46474973705376477,gumbel_soft
4,1.2409503,val,1.238251,0.458961937716263,gumbel_soft
4,1.2409503,test,1.2346629,0.4603471962033221,gumbel_soft
5,1.2173681,train,1.2039019,0.47713914496071275,gumbel_soft
5,1.2173681,val,1.2142539,0.4743252595155709,gumbel_soft
5,1.2173681,test,1.2109394,0.46546771574871987,gumbel_soft
6,1.1886632,train,1.1648408,0.49059580523417684,gumbel_soft
6,1.1886632,val,1.1720961,0.4841522491349481,gumbel_soft
6,1.1886632,test,1.172955,0.481328837267391,gumbel_soft
7,1.1370413,train,1.1087147,0.508924704572171,gumbel_soft
7,1.1370413,val,1.1117433,0.5101730103806228,gumbel_soft
7,1.1370413,test,1.109036,0.5056825277881853,gumbel_soft
8,1.0615284,train,1.0113171,0.5581729876879292,gumbel_soft
8,1.0615284,val,1.0204276,0.556955017301038,gumbel_soft
8,1.0615284,test,1.0171351,0.5583864118895966,gumbel_soft
9,0.9533089,train,0.8790654,0.6472808265792241,gumbel_soft
9,0.9533089,val,0.8540653,0.6626989619377163,gumbel_soft
9,0.9533089,test,0.9180079,0.6123392031972025,gumbel_soft
10,0.8449085,train,0.79946625,0.7021283177627916,gumbel_soft
10,0.8449085,val,0.78739846,0.7222145328719723,gumbel_soft
10,0.8449085,test,0.80619526,0.7052578993380791,gumbel_soft
11,0.77525496,train,0.7445183,0.7360793169584854,gumbel_soft
11,0.77525496,val,0.7130408,0.7573702422145329,gumbel_soft
11,0.77525496,test,0.74863625,0.7266142125640065,gumbel_soft
12,0.71621376,train,0.69325584,0.749365835550331,gumbel_soft
12,0.71621376,val,0.6753417,0.770242214532872,gumbel_soft
12,0.71621376,test,0.6930593,0.7303609341825902,gumbel_soft
13,0.67580146,train,0.6525302,0.7722266905896182,gumbel_soft
13,0.67580146,val,0.6334434,0.7839446366782007,gumbel_soft
13,0.67580146,test,0.6597674,0.773947795678781,gumbel_soft
14,0.6417758,train,0.6243924,0.7797438594320362,gumbel_soft
14,0.6417758,val,0.59757024,0.8112110726643599,gumbel_soft
14,0.6417758,test,0.6259533,0.7876857749469215,gumbel_soft
15,0.6083879,train,0.5972824,0.7956134380993627,gumbel_soft
15,0.6083879,val,0.5802698,0.8083044982698961,gumbel_soft
15,0.6083879,test,0.59524596,0.803671787186212,gumbel_soft
16,0.5872523,train,0.5764971,0.8052805791004145,gumbel_soft
16,0.5872523,val,0.547616,0.8232525951557094,gumbel_soft
16,0.5872523,test,0.57064587,0.8114150118646185,gumbel_soft
17,0.5662015,train,0.56366324,0.8088999566912083,gumbel_soft
17,0.5662015,val,0.53488594,0.8330795847750865,gumbel_soft
17,0.5662015,test,0.56917536,0.8015486449356812,gumbel_soft
18,0.5541853,train,0.5472484,0.8202221122316402,gumbel_soft
18,0.5541853,val,0.5214489,0.8254671280276816,gumbel_soft
18,0.5541853,test,0.5421888,0.8124141376295742,gumbel_soft
19,0.53698343,train,0.5256342,0.8200519705500217,gumbel_soft
19,0.53698343,val,0.50366837,0.8359861591695502,gumbel_soft
19,0.53698343,test,0.5281784,0.815911077806919,gumbel_soft
20,0.51825964,train,0.50035995,0.8260223968322712,gumbel_soft
20,0.51825964,val,0.48602563,0.8359861591695502,gumbel_soft
20,0.51825964,test,0.4981733,0.8275259148245285,gumbel_soft
21,0.48457348,train,0.4648268,0.8406236466002599,gumbel_soft
21,0.48457348,val,0.4583699,0.842076124567474,gumbel_soft
21,0.48457348,test,0.4676772,0.8348944673410765,gumbel_soft
22,0.443905,train,0.4223597,0.8587360019798305,gumbel_soft
22,0.443905,val,0.4913165,0.8182698961937717,gumbel_soft
22,0.443905,test,0.4055663,0.8577494692144374,gumbel_soft
23,0.42010581,train,0.40428382,0.8613499969065149,gumbel_soft
23,0.42010581,val,0.40018958,0.8557785467128027,gumbel_soft
23,0.42010581,test,0.36338726,0.880854252529037,gumbel_soft
24,0.3863117,train,0.3651933,0.8801274515869578,gumbel_soft
24,0.3863117,val,0.37730622,0.8787543252595156,gumbel_soft
24,0.3863117,test,0.3733007,0.8743599350568253,gumbel_soft
25,0.3668336,train,0.33596122,0.8926715337499227,gumbel_soft
25,0.3668336,val,0.33424786,0.8927335640138409,gumbel_soft
25,0.3668336,test,0.30824533,0.9010865492693892,gumbel_soft
26,0.33692777,train,0.31623742,0.900652725360391,gumbel_soft
26,0.33692777,val,0.27873272,0.9098961937716263,gumbel_soft
26,0.33692777,test,0.28611645,0.9114524790808043,gumbel_soft
27,0.3260283,train,0.30826572,0.9046123863144219,gumbel_soft
27,0.3260283,val,0.29603937,0.9093425605536333,gumbel_soft
27,0.3260283,test,0.28802454,0.9117022605220432,gumbel_soft
28,0.30886275,train,0.30846816,0.9057415083833447,gumbel_soft
28,0.30886275,val,0.27716064,0.916955017301038,gumbel_soft
28,0.30886275,test,0.31353548,0.9069564131385038,gumbel_soft
29,0.2901446,train,0.2843003,0.9158417373012436,gumbel_soft
29,0.2901446,val,0.26983565,0.9166782006920415,gumbel_soft
29,0.2901446,test,0.27873483,0.9180716872736355,gumbel_soft
30,0.28414512,train,0.27670935,0.9176204912454371,gumbel_soft
30,0.28414512,val,0.2552896,0.9234602076124567,gumbel_soft
30,0.28414512,test,0.2667732,0.9186961408767329,gumbel_soft
31,0.26204717,train,0.24470113,0.9307059333044608,gumbel_soft
31,0.26204717,val,0.21536388,0.9384083044982698,gumbel_soft
31,0.26204717,test,0.21442467,0.9388035468964656,gumbel_soft
32,0.2336674,train,0.22361407,0.9372022520571676,gumbel_soft
32,0.2336674,val,0.1997135,0.9442214532871972,gumbel_soft
32,0.2336674,test,0.20672031,0.9434245035593856,gumbel_soft
33,0.21744852,train,0.20607123,0.9444100723875518,gumbel_soft
33,0.21744852,val,0.194761,0.9454671280276816,gumbel_soft
33,0.21744852,test,0.17993617,0.9502934931934557,gumbel_soft
34,0.19951409,train,0.18795648,0.9498700736249459,gumbel_soft
34,0.19951409,val,0.16396749,0.9575086505190311,gumbel_soft
34,0.19951409,test,0.16122188,0.9590358436368178,gumbel_soft
35,0.17727996,train,0.1697327,0.9570314916785251,gumbel_soft
35,0.17727996,val,0.13901971,0.9642906574394464,gumbel_soft
35,0.17727996,test,0.15901986,0.9544148869738979,gumbel_soft
36,0.16196673,train,0.16032718,0.959521747200396,gumbel_soft
36,0.16196673,val,0.1239702,0.9705190311418685,gumbel_soft
36,0.16196673,test,0.14592841,0.9630323466966404,gumbel_soft
37,0.15614544,train,0.1468511,0.9624296232135123,gumbel_soft
37,0.15614544,val,0.14056735,0.9640138408304498,gumbel_soft
37,0.15614544,test,0.13306333,0.9639065817409767,gumbel_soft
38,0.14513952,train,0.14207691,0.9635278104312318,gumbel_soft
38,0.14513952,val,0.12042234,0.9709342560553633,gumbel_soft
38,0.14513952,test,0.12159525,0.9684026476832771,gumbel_soft
39,0.1337418,train,0.13130637,0.9670543834684155,gumbel_soft
39,0.1337418,val,0.12583494,0.9665051903114187,gumbel_soft
39,0.1337418,test,0.115176514,0.971649806419383,gumbel_soft
40,0.12811938,train,0.12220667,0.9692662253294562,gumbel_soft
40,0.12811938,val,0.10453307,0.9732871972318339,gumbel_soft
40,0.12811938,test,0.11257485,0.9737729486699138,gumbel_soft
41,0.12251764,train,0.12038562,0.96976118294871,gumbel_soft
41,0.12251764,val,0.10271142,0.9721799307958477,gumbel_soft
41,0.12251764,test,0.108487315,0.9704008992131885,gumbel_soft
42,0.11671615,train,0.11520974,0.9711377838272598,gumbel_soft
42,0.11671615,val,0.10237314,0.9738408304498269,gumbel_soft
42,0.11671615,test,0.10036698,0.9766454352441614,gumbel_soft
43,0.11679125,train,0.11757011,0.9700086617583369,gumbel_soft
43,0.11679125,val,0.099931866,0.9738408304498269,gumbel_soft
43,0.11679125,test,0.1080686,0.9726489321843387,gumbel_soft
44,0.11660516,train,0.10687796,0.9729165377714534,gumbel_soft
44,0.11660516,val,0.094941,0.9778546712802768,gumbel_soft
44,0.11660516,test,0.10729748,0.9732733857874359,gumbel_soft
45,0.11296095,train,0.107017726,0.9720503619377591,gumbel_soft
45,0.11296095,val,0.12402275,0.9669204152249135,gumbel_soft
45,0.11296095,test,0.09151185,0.9757712001998251,gumbel_soft
46,0.10701538,train,0.10237666,0.9732413537090887,gumbel_soft
46,0.10701538,val,0.09246278,0.9770242214532872,gumbel_soft
46,0.10701538,test,0.09126751,0.977644561009117,gumbel_soft
47,0.10460221,train,0.104121044,0.9720812967889625,gumbel_soft
47,0.10460221,val,0.087602325,0.9775778546712802,gumbel_soft
47,0.10460221,test,0.10455406,0.9747720744348695,gumbel_soft
48,0.102702335,train,0.0997862,0.9743550083524098,gumbel_soft
48,0.102702335,val,0.08810508,0.9788235294117648,gumbel_soft
48,0.102702335,test,0.09529626,0.9736480579492943,gumbel_soft
49,0.09988555,train,0.097996764,0.9743395409268082,gumbel_soft
49,0.09988555,val,0.09038485,0.9763321799307958,gumbel_soft
49,0.09988555,test,0.08541332,0.9785187960534533,gumbel_soft
50,0.09681483,train,0.097837366,0.9746334220132401,gumbel_soft
50,0.09681483,val,0.08757553,0.9784083044982699,gumbel_soft
50,0.09681483,test,0.09696603,0.9763956538029225,gumbel_soft
51,0.09278507,train,0.090124324,0.9774794283239497,gumbel_soft
51,0.09278507,val,0.08064949,0.9817301038062284,gumbel_soft
51,0.09278507,test,0.08750388,0.979018358935931,gumbel_soft
52,0.09180413,train,0.09142723,0.9780362556456104,gumbel_soft
52,0.09180413,val,0.08186013,0.9821453287197232,gumbel_soft
52,0.09180413,test,0.07722894,0.9825152991132758,gumbel_soft
53,0.08976984,train,0.08904932,0.9780207882200087,gumbel_soft
53,0.08976984,val,0.09254241,0.9773010380622837,gumbel_soft
53,0.08976984,test,0.08101174,0.9810166104658424,gumbel_soft
54,0.08711143,train,0.085278206,0.9785312132648641,gumbel_soft
54,0.08711143,val,0.07751174,0.9824221453287197,gumbel_soft
54,0.08711143,test,0.06895,0.9832646434369926,gumbel_soft
55,0.0845263,train,0.08187082,0.9800315535482275,gumbel_soft
55,0.0845263,val,0.072332755,0.9831141868512111,gumbel_soft
55,0.0845263,test,0.06831407,0.9833895341576121,gumbel_soft
56,0.08295812,train,0.079948924,0.9810214687867351,gumbel_soft
56,0.08295812,val,0.07717137,0.9814532871972318,gumbel_soft
56,0.08295812,test,0.06719022,0.9851380042462845,gumbel_soft
57,0.080903694,train,0.079172686,0.9808667945307183,gumbel_soft
57,0.080903694,val,0.07450164,0.9829757785467128,gumbel_soft
57,0.080903694,test,0.06501685,0.9846384413638066,gumbel_soft
58,0.0778451,train,0.07801081,0.9818721771948277,gumbel_soft
58,0.0778451,val,0.074537694,0.9828373702422145,gumbel_soft
58,0.0778451,test,0.0804127,0.9798925939802673,gumbel_soft
59,0.075937845,train,0.073044114,0.9832333106477757,gumbel_soft
59,0.075937845,val,0.06722098,0.9862975778546713,gumbel_soft
59,0.075937845,test,0.06503586,0.9846384413638066,gumbel_soft
60,0.0722961,train,0.06937456,0.9839293447998515,gumbel_soft
60,0.0722961,val,0.06649351,0.9862975778546713,gumbel_soft
60,0.0722961,test,0.076480195,0.9803921568627451,gumbel_soft
61,0.072580345,train,0.07204087,0.9830167666893522,gumbel_soft
61,0.072580345,val,0.06316843,0.9854671280276817,gumbel_soft
61,0.072580345,test,0.05884117,0.9881353815411515,gumbel_soft
62,0.07112835,train,0.06688358,0.9845171069727154,gumbel_soft
62,0.07112835,val,0.07470273,0.9828373702422145,gumbel_soft
62,0.07112835,test,0.066360764,0.9855126764081429,gumbel_soft
63,0.0666429,train,0.0646184,0.9851048691455794,gumbel_soft
63,0.0666429,val,0.07528485,0.9833910034602076,gumbel_soft
63,0.0666429,test,0.062058266,0.9876358186586737,gumbel_soft
64,0.06486379,train,0.06269352,0.986342263193714,gumbel_soft
64,0.06486379,val,0.055371445,0.989757785467128,gumbel_soft
64,0.06486379,test,0.060111582,0.988010490820532,gumbel_soft
65,0.06249931,train,0.05928523,0.9864969374497309,gumbel_soft
65,0.06249931,val,0.07084399,0.9847750865051903,gumbel_soft
65,0.06249931,test,0.056979362,0.9883851629823904,gumbel_soft
66,0.062046528,train,0.059934203,0.9868372208129679,gumbel_soft
66,0.062046528,val,0.0569489,0.9887889273356402,gumbel_soft
66,0.062046528,test,0.06292692,0.9873860372174348,gumbel_soft
67,0.05821937,train,0.061237283,0.9857854358720535,gumbel_soft
67,0.05821937,val,0.056995668,0.9889273356401385,gumbel_soft
67,0.05821937,test,0.059256412,0.9871362557761958,gumbel_soft
68,0.058997348,train,0.055645976,0.9872393738786116,gumbel_soft
68,0.058997348,val,0.056527857,0.9882352941176471,gumbel_soft
68,0.058997348,test,0.05860197,0.9888847258648682,gumbel_soft
69,0.056678593,train,0.060050175,0.986543339726536,gumbel_soft
69,0.056678593,val,0.06447867,0.9872664359861592,gumbel_soft
69,0.056678593,test,0.07258728,0.9838890970400899,gumbel_soft
70,0.05545021,train,0.055349275,0.9879354080306874,gumbel_soft
70,0.05545021,val,0.05406499,0.9890657439446366,gumbel_soft
70,0.05545021,test,0.056259695,0.9871362557761958,gumbel_soft
71,0.056686476,train,0.055386286,0.9877033966466622,gumbel_soft
71,0.056686476,val,0.050860427,0.989757785467128,gumbel_soft
71,0.056686476,test,0.055439185,0.9881353815411515,gumbel_soft
72,0.052974712,train,0.050658103,0.9888943884179917,gumbel_soft
72,0.052974712,val,0.055625387,0.9892041522491349,gumbel_soft
