epoch,epoch_loss,split,loss,acc,sample_fn
0,1.5787927,train,1.4404249,0.3635457546875973,gumbel_soft
0,1.5787927,val,1.4378546,0.36038297081241866,gumbel_soft
0,1.5787927,test,1.4600716,0.3522280745757044,gumbel_soft
1,1.4252964,train,1.4113469,0.3608878921904525,gumbel_soft
1,1.4252964,val,1.4097087,0.36187023610336494,gumbel_soft
1,1.4252964,test,1.4327554,0.3523952846751944,gumbel_soft
2,1.4034125,train,1.3891006,0.3829502273718308,gumbel_soft
2,1.4034125,val,1.3850521,0.3799033277560885,gumbel_soft
2,1.4034125,test,1.413562,0.36986874007190035,gumbel_soft
3,1.372602,train,1.3456088,0.42832077078012415,gumbel_soft
3,1.372602,val,1.341719,0.4316787506971556,gumbel_soft
3,1.372602,test,1.3613644,0.40974834880026756,gumbel_soft
4,1.277457,train,1.1815356,0.4774704624265454,gumbel_soft
4,1.277457,val,1.1711787,0.469232199293549,gumbel_soft
4,1.277457,test,1.2077332,0.46108184934370033,gumbel_soft
5,1.1020246,train,1.0397129,0.5583899167341515,gumbel_soft
5,1.1020246,val,1.0377922,0.571946458449526,gumbel_soft
5,1.1020246,test,1.0544412,0.5544686899088705,gumbel_soft
6,1.0184985,train,0.98917115,0.5868892626508025,gumbel_soft
6,1.0184985,val,0.99621344,0.5863543409555679,gumbel_soft
6,1.0184985,test,1.0222559,0.5741994816486916,gumbel_soft
7,0.98038703,train,0.96184534,0.5889761000020765,gumbel_soft
7,0.98038703,val,0.96840805,0.5925822643614055,gumbel_soft
7,0.98038703,test,0.98502535,0.5755371624446116,gumbel_soft
8,0.95128894,train,0.9371652,0.6041030752299674,gumbel_soft
8,0.95128894,val,0.94372654,0.6037367540435025,gumbel_soft
8,0.95128894,test,0.9656996,0.5986957612239779,gumbel_soft
9,0.9274095,train,0.91590875,0.5960152827093586,gumbel_soft
9,0.9274095,val,0.9286015,0.5930470347648262,gumbel_soft
9,0.9274095,test,0.936633,0.5953515592341777,gumbel_soft
10,0.90902436,train,0.9011743,0.5916235802238419,gumbel_soft
10,0.90902436,val,0.9049458,0.5921174939579847,gumbel_soft
10,0.90902436,test,0.93443245,0.5726109857035365,gumbel_soft
11,0.88510996,train,0.86417127,0.6219190597811416,gumbel_soft
11,0.88510996,val,0.880638,0.6152630600483361,gumbel_soft
11,0.88510996,test,0.88160676,0.6074742914472034,gumbel_soft
12,0.8510992,train,0.8383184,0.6317926036670196,gumbel_soft
12,0.8510992,val,0.83636355,0.6487265290946272,gumbel_soft
