epoch,epoch_loss,split,loss,acc,sample_fn
0,1.9602948,train,1.3250269,0.5588815998980957,gumbel_soft
0,1.9602948,val,1.3373066,0.5513402998636984,gumbel_soft
0,1.9602948,test,1.3181801,0.5610766045548654,gumbel_soft
1,1.1906098,train,1.119523,0.6158397554295905,gumbel_soft
1,1.1906098,val,1.1231374,0.6140958655156747,gumbel_soft
1,1.1906098,test,1.1182834,0.6158385093167702,gumbel_soft
2,1.097014,train,1.0794963,0.6162601108209668,gumbel_soft
2,1.097014,val,1.0801035,0.6141526578827805,gumbel_soft
2,1.097014,test,1.0776458,0.6163561076604555,gumbel_soft
3,1.0696518,train,1.0608474,0.6171135596458824,gumbel_soft
3,1.0696518,val,1.0633214,0.6165947296683326,gumbel_soft
3,1.0696518,test,1.0608723,0.6182194616977226,gumbel_soft
4,1.0543714,train,1.0452319,0.619075218138972,gumbel_soft
4,1.0543714,val,1.0539689,0.6150613357564744,gumbel_soft
4,1.0543714,test,1.0484921,0.6209627329192546,gumbel_soft
5,1.0346019,train,1.0176941,0.6209986625055729,gumbel_soft
5,1.0346019,val,1.0218261,0.6165379373012267,gumbel_soft
5,1.0346019,test,1.019008,0.6239130434782608,gumbel_soft
6,1.0043083,train,0.9867544,0.6341188459333801,gumbel_soft
6,1.0043083,val,0.99813026,0.6264766015447524,gumbel_soft
6,1.0043083,test,0.9900121,0.6358695652173914,gumbel_soft
7,0.9695165,train,0.9459887,0.6464365327049233,gumbel_soft
7,0.9695165,val,0.95004153,0.6409018627896411,gumbel_soft
7,0.9695165,test,0.9447344,0.649016563146998,gumbel_soft
8,0.9177515,train,0.889904,0.66151837462582,gumbel_soft
8,0.9177515,val,0.9129153,0.651976374375284,gumbel_soft
8,0.9177515,test,0.89466244,0.6602484472049689,gumbel_soft
9,0.85908407,train,0.824134,0.687408445321954,gumbel_soft
9,0.85908407,val,0.83716404,0.6835529304861426,gumbel_soft
9,0.85908407,test,0.82393825,0.6873706004140787,gumbel_soft
10,0.80338234,train,0.77305764,0.7035284376791288,gumbel_soft
10,0.80338234,val,0.78923297,0.7012721490231713,gumbel_soft
10,0.80338234,test,0.7598938,0.7090062111801242,gumbel_soft
11,0.7551871,train,0.7211229,0.7197503343736068,gumbel_soft
11,0.7551871,val,0.7452997,0.7125170377101318,gumbel_soft
11,0.7551871,test,0.7310402,0.7132505175983437,gumbel_soft
12,0.6954668,train,0.66203696,0.7379975797719891,gumbel_soft
12,0.6954668,val,0.68510306,0.7297251249432076,gumbel_soft
12,0.6954668,test,0.664682,0.7367494824016563,gumbel_soft
13,0.63640845,train,0.6078032,0.7558817909687281,gumbel_soft
13,0.63640845,val,0.6082895,0.7552816901408451,gumbel_soft
13,0.63640845,test,0.62059,0.7511904761904762,gumbel_soft
14,0.58977187,train,0.5571908,0.7724221387172792,gumbel_soft
14,0.58977187,val,0.57187295,0.7664697864606996,gumbel_soft
14,0.58977187,test,0.5648203,0.770703933747412,gumbel_soft
15,0.54431903,train,0.51927024,0.7857333927775301,gumbel_soft
15,0.54431903,val,0.53091854,0.7761812812358019,gumbel_soft
15,0.54431903,test,0.5266585,0.784368530020704,gumbel_soft
16,0.50811553,train,0.4884387,0.795885612381377,gumbel_soft
16,0.50811553,val,0.4892401,0.7930486142662426,gumbel_soft
16,0.50811553,test,0.48866254,0.7966356107660455,gumbel_soft
17,0.47801325,train,0.46250904,0.8050442646965161,gumbel_soft
17,0.47801325,val,0.4591677,0.805542935029532,gumbel_soft
17,0.47801325,test,0.47935852,0.8007246376811594,gumbel_soft
18,0.45366132,train,0.44724724,0.8095089484746194,gumbel_soft
18,0.45366132,val,0.44540587,0.8084961381190368,gumbel_soft
