epoch,epoch_loss,split,loss,acc,sample_fn
0,1.7653984,train,1.277614,0.43241194828354884,gumbel_soft
0,1.7653984,val,1.2632697,0.4356542480690595,gumbel_soft
0,1.7653984,test,1.2717043,0.4394409937888199,gumbel_soft
1,1.2540482,train,1.2341726,0.4444812432329151,gumbel_soft
1,1.2540482,val,1.2191665,0.4518400726942299,gumbel_soft
1,1.2540482,test,1.222874,0.4543478260869565,gumbel_soft
2,1.2244012,train,1.2130743,0.45248710273231,gumbel_soft
2,1.2244012,val,1.1921842,0.4569513857337574,gumbel_soft
2,1.2244012,test,1.1918225,0.46475155279503105,gumbel_soft
3,1.2065729,train,1.1923835,0.45896439717215465,gumbel_soft
3,1.2065729,val,1.1789308,0.46138119036801456,gumbel_soft
3,1.2065729,test,1.1739175,0.46645962732919255,gumbel_soft
4,1.1780072,train,1.1556544,0.48125597095726386,gumbel_soft
4,1.1780072,val,1.1294166,0.49028850522489775,gumbel_soft
4,1.1780072,test,1.1445347,0.49182194616977226,gumbel_soft
5,1.136952,train,1.1150359,0.4941213935418126,gumbel_soft
5,1.136952,val,1.0930918,0.4897205815538392,gumbel_soft
5,1.136952,test,1.1161594,0.49575569358178057,gumbel_soft
6,1.1069729,train,1.0904695,0.5034838545315585,gumbel_soft
6,1.1069729,val,1.0707859,0.5068150840527034,gumbel_soft
6,1.1069729,test,1.0744195,0.5158385093167702,gumbel_soft
7,1.0910549,train,1.0736177,0.5055665244251959,gumbel_soft
7,1.0910549,val,1.0676903,0.5156179009541118,gumbel_soft
7,1.0910549,test,1.0727788,0.5090062111801242,gumbel_soft
8,1.068756,train,1.0590055,0.5085599643334819,gumbel_soft
8,1.068756,val,1.0598248,0.5095979100408905,gumbel_soft
8,1.068756,test,1.0455885,0.5208592132505176,gumbel_soft
9,1.0489042,train,1.0420505,0.5174192726577925,gumbel_soft
9,1.0489042,val,1.0266118,0.5297024079963653,gumbel_soft
9,1.0489042,test,1.0316644,0.5233954451345756,gumbel_soft
10,1.027099,train,1.0129383,0.5258773326539711,gumbel_soft
10,1.027099,val,0.9847276,0.5320308950477056,gumbel_soft
10,1.027099,test,1.0028096,0.5297619047619048,gumbel_soft
11,1.004688,train,0.99192196,0.5217438379721037,gumbel_soft
11,1.004688,val,0.97649324,0.520842798727851,gumbel_soft
11,1.004688,test,0.9825159,0.5238612836438924,gumbel_soft
12,0.9965681,train,0.97329766,0.5417744092732947,gumbel_soft
12,0.9965681,val,0.92973363,0.5521921853702862,gumbel_soft
12,0.9965681,test,0.9589646,0.557815734989648,gumbel_soft
13,0.96807915,train,0.9590785,0.5490605693904846,gumbel_soft
13,0.96807915,val,0.941821,0.5533280327124035,gumbel_soft
13,0.96807915,test,0.944211,0.561231884057971,gumbel_soft
14,0.95475525,train,0.9640368,0.5270110184064709,gumbel_soft
14,0.95475525,val,0.9343032,0.5391867333030441,gumbel_soft
14,0.95475525,test,0.9857636,0.5305900621118013,gumbel_soft
15,0.94969773,train,0.92825943,0.5585504108018597,gumbel_soft
15,0.94969773,val,0.8992147,0.5665038618809632,gumbel_soft
15,0.94969773,test,0.92551625,0.5721014492753623,gumbel_soft
16,0.9233131,train,0.9095362,0.5614292083306796,gumbel_soft
16,0.9233131,val,0.89814174,0.5676965015901863,gumbel_soft
16,0.9233131,test,0.8991847,0.5692028985507246,gumbel_soft
17,0.90497625,train,0.8989946,0.5577670212088403,gumbel_soft
17,0.90497625,val,0.88396704,0.55474784189005,gumbel_soft
17,0.90497625,test,0.8877639,0.5654244306418219,gumbel_soft
18,0.87892103,train,0.8600979,0.5935672887077256,gumbel_soft
18,0.87892103,val,0.840472,0.6001817355747388,gumbel_soft
18,0.87892103,test,0.8467384,0.597463768115942,gumbel_soft
19,0.82636666,train,0.7793773,0.6330552194127762,gumbel_soft
19,0.82636666,val,0.78942114,0.6222739663789186,gumbel_soft
19,0.82636666,test,0.7760644,0.6371635610766045,gumbel_soft
20,0.7654397,train,0.7341521,0.6538882873702312,gumbel_soft
20,0.7654397,val,0.7101718,0.6604384370740572,gumbel_soft
20,0.7654397,test,0.7311133,0.6562111801242236,gumbel_soft
21,0.7130668,train,0.67997444,0.6799694286988089,gumbel_soft
21,0.7130668,val,0.6721219,0.6804293502953203,gumbel_soft
21,0.7130668,test,0.672912,0.6836438923395445,gumbel_soft
22,0.66870815,train,0.63382447,0.7024393350741991,gumbel_soft
22,0.66870815,val,0.67636716,0.6819627442071785,gumbel_soft
22,0.66870815,test,0.611902,0.7119047619047619,gumbel_soft
23,0.6169765,train,0.5872712,0.7182090312718935,gumbel_soft
23,0.6169765,val,0.5381667,0.7460813266696956,gumbel_soft
23,0.6169765,test,0.56618965,0.7194616977225673,gumbel_soft
24,0.549594,train,0.58044606,0.7210687217374689,gumbel_soft
24,0.549594,val,0.5360723,0.7451726487960019,gumbel_soft
24,0.549594,test,0.5446805,0.7385610766045548,gumbel_soft
25,0.5288319,train,0.51176924,0.747028851665499,gumbel_soft
25,0.5288319,val,0.46951592,0.7673784643343935,gumbel_soft
25,0.5288319,test,0.5023594,0.7564182194616977,gumbel_soft
26,0.5217096,train,0.47847325,0.7629832494745558,gumbel_soft
26,0.5217096,val,0.46987322,0.7701612903225806,gumbel_soft
26,0.5217096,test,0.46198213,0.7659420289855072,gumbel_soft
27,0.48353025,train,0.46549731,0.7625119419145278,gumbel_soft
27,0.48353025,val,0.44882697,0.7674352567014994,gumbel_soft
27,0.48353025,test,0.452186,0.7715320910973085,gumbel_soft
28,0.46149698,train,0.4496433,0.774014393987644,gumbel_soft
28,0.46149698,val,0.4979773,0.762664697864607,gumbel_soft
28,0.46149698,test,0.45810798,0.7783126293995859,gumbel_soft
29,0.44545293,train,0.4363868,0.7828163811222215,gumbel_soft
29,0.44545293,val,0.47908202,0.7665265788278055,gumbel_soft
29,0.44545293,test,0.43861085,0.7923913043478261,gumbel_soft
30,0.4341827,train,0.4225964,0.7930768740844533,gumbel_soft
