epoch,epoch_loss,split,loss,acc,sample_fn
0,1.4726416,train,1.0620508,0.5679626606881814,gumbel_soft
0,1.4726416,val,1.0828204,0.5615550755939525,gumbel_soft
0,1.4726416,test,1.0856882,0.5558256360395398,gumbel_soft
1,0.87375635,train,0.7169637,0.7310074927727193,gumbel_soft
1,0.87375635,val,0.72108614,0.7261105598038643,gumbel_soft
1,0.87375635,test,0.7096885,0.7420191216982661,gumbel_soft
2,0.61113167,train,0.5214985,0.8136705408824821,gumbel_soft
2,0.61113167,val,0.52444893,0.8078337516782441,gumbel_soft
2,0.61113167,test,0.5236043,0.8131583211797115,gumbel_soft
3,0.45883667,train,0.40238562,0.8765167456587151,gumbel_soft
3,0.45883667,val,0.4005183,0.8831358356196369,gumbel_soft
3,0.45883667,test,0.4071851,0.8764651866256145,gumbel_soft
4,0.36461237,train,0.3305459,0.902502179656106,gumbel_soft
4,0.36461237,val,0.33464533,0.9084116513922129,gumbel_soft
4,0.36461237,test,0.33152387,0.9033111867336466,gumbel_soft
5,0.29994613,train,0.28046194,0.9099228434515264,gumbel_soft
5,0.29994613,val,0.31097737,0.8791664234428813,gumbel_soft
5,0.29994613,test,0.28301755,0.9124399070923135,gumbel_soft
6,0.2588871,train,0.24482824,0.9271568762414206,gumbel_soft
6,0.2588871,val,0.22841671,0.9377152530500262,gumbel_soft
6,0.2588871,test,0.24959818,0.9192999513855129,gumbel_soft
7,0.23198189,train,0.21196558,0.93683258274499,gumbel_soft
7,0.23198189,val,0.21279432,0.9305936606152588,gumbel_soft
7,0.23198189,test,0.20051776,0.948252579268622,gumbel_soft
8,0.20432222,train,0.1897733,0.9455315410988089,gumbel_soft
8,0.20432222,val,0.19226922,0.9416846652267818,gumbel_soft
8,0.20432222,test,0.19358292,0.9400961486522984,gumbel_soft
9,0.18364194,train,0.16887982,0.9517656853297672,gumbel_soft
9,0.18364194,val,0.17214839,0.950615842624482,gumbel_soft
9,0.18364194,test,0.17478484,0.9495489655917463,gumbel_soft
10,0.16742899,train,0.15300588,0.9564330993070987,gumbel_soft
10,0.16742899,val,0.16263893,0.9541766388418657,gumbel_soft
10,0.16742899,test,0.16115052,0.9484146275590126,gumbel_soft
11,0.15505385,train,0.15446262,0.9519492353176399,gumbel_soft
11,0.15505385,val,0.14323287,0.9633413110734925,gumbel_soft
11,0.15505385,test,0.14956371,0.9559228650137741,gumbel_soft
12,0.14437142,train,0.1336707,0.959848440152871,gumbel_soft
12,0.14437142,val,0.13956822,0.9591967777712919,gumbel_soft
12,0.14437142,test,0.13034576,0.9646194565980662,gumbel_soft
13,0.13023598,train,0.124320835,0.9633948881328378,gumbel_soft
13,0.13023598,val,0.14563371,0.9503239740820735,gumbel_soft
13,0.13023598,test,0.13351302,0.9541403338194782,gumbel_soft
14,0.12469018,train,0.12883206,0.9570493028378139,gumbel_soft
14,0.12469018,val,0.12789795,0.9585546669779931,gumbel_soft
14,0.12469018,test,0.14934956,0.9463620158807324,gumbel_soft
15,0.11844936,train,0.11385198,0.9651255023042079,gumbel_soft
15,0.11844936,val,0.122276865,0.9635164321989376,gumbel_soft
15,0.11844936,test,0.12998639,0.9577594123048668,gumbel_soft
16,0.11320595,train,0.113478884,0.9612971739857225,gumbel_soft
16,0.11320595,val,0.11094479,0.963808300741346,gumbel_soft
16,0.11320595,test,0.11162922,0.9634851185653325,gumbel_soft
17,0.109273784,train,0.11354393,0.9616904953883065,gumbel_soft
17,0.109273784,val,0.11111849,0.9615900998190415,gumbel_soft
17,0.109273784,test,0.11158415,0.9605682493383028,gumbel_soft
18,0.106020235,train,0.10415692,0.9660170308167318,gumbel_soft
18,0.106020235,val,0.11030583,0.9632829373650108,gumbel_soft
18,0.106020235,test,0.103778,0.9680764867930644,gumbel_soft
19,0.098735034,train,0.10425854,0.964974729099884,gumbel_soft
19,0.098735034,val,0.13120937,0.9510244585838539,gumbel_soft
19,0.098735034,test,0.10525954,0.9658618268243937,gumbel_soft
20,0.104594566,train,0.0974618,0.969209489534373,gumbel_soft
20,0.104594566,val,0.102130905,0.9656178857042788,gumbel_soft
20,0.104594566,test,0.098273985,0.967860422405877,gumbel_soft
21,0.09986585,train,0.09260903,0.9707762197879998,gumbel_soft
21,0.09986585,val,0.11364311,0.9583211721440663,gumbel_soft
21,0.09986585,test,0.109502375,0.9639172473397072,gumbel_soft
22,0.09745078,train,0.09166197,0.9692881538148899,gumbel_soft
22,0.09745078,val,0.11168185,0.9588465355204017,gumbel_soft
22,0.09745078,test,0.10906198,0.9611084103062713,gumbel_soft
23,0.09014947,train,0.09735515,0.9683835145889463,gumbel_soft
23,0.09014947,val,0.0954003,0.9692370556301442,gumbel_soft
23,0.09014947,test,0.08704851,0.9673202614379085,gumbel_soft
24,0.093756564,train,0.09550178,0.9678853074790065,gumbel_soft
24,0.093756564,val,0.10122759,0.9622905843208219,gumbel_soft
24,0.093756564,test,0.097236484,0.9681305028898611,gumbel_soft
25,0.09140962,train,0.095811255,0.9668036736219001,gumbel_soft
25,0.09140962,val,0.09694016,0.9639250481583095,gumbel_soft
25,0.09140962,test,0.07855876,0.9755847242478258,gumbel_soft
26,0.09406051,train,0.097842894,0.9678197539119091,gumbel_soft
26,0.09406051,val,0.11449665,0.9629326951141206,gumbel_soft
26,0.09406051,test,0.10391948,0.9674823097282991,gumbel_soft
27,0.09020602,train,0.097682744,0.9659055897526664,gumbel_soft
27,0.09020602,val,0.11256729,0.9586130406864748,gumbel_soft
27,0.09020602,test,0.10715407,0.9554907362393994,gumbel_soft
28,0.08693805,train,0.08938398,0.9687965020616597,gumbel_soft
28,0.08693805,val,0.100027464,0.9641001692837546,gumbel_soft
28,0.08693805,test,0.094238214,0.9639172473397072,gumbel_soft
29,0.08935792,train,0.08866954,0.9696618091473448,gumbel_soft
29,0.08935792,val,0.0707792,0.9806783024925574,gumbel_soft
29,0.08935792,test,0.097782515,0.9665100199859558,gumbel_soft
30,0.08785161,train,0.08835612,0.9681016342504277,gumbel_soft
30,0.08785161,val,0.09228139,0.9662016227890958,gumbel_soft
30,0.08785161,test,0.08787157,0.9679144385026738,gumbel_soft
31,0.086952075,train,0.09571923,0.9650533933804007,gumbel_soft
31,0.086952075,val,0.08847799,0.9686533185453272,gumbel_soft
31,0.086952075,test,0.07607195,0.9757467725382164,gumbel_soft
32,0.09000699,train,0.08616054,0.9705926698001272,gumbel_soft
32,0.09000699,val,0.10284174,0.9629326951141206,gumbel_soft
32,0.09000699,test,0.08930078,0.9659158429211905,gumbel_soft
33,0.08830693,train,0.089582235,0.9678787521222967,gumbel_soft
33,0.08830693,val,0.081602715,0.9728562255560096,gumbel_soft
33,0.08830693,test,0.100061186,0.9614325068870524,gumbel_soft
34,0.08626245,train,0.07901421,0.9729788196424708,gumbel_soft
34,0.08626245,val,0.08346024,0.9701710349658513,gumbel_soft
34,0.08626245,test,0.08167736,0.970993356020094,gumbel_soft
35,0.084669255,train,0.089803256,0.9665676807803497,gumbel_soft
35,0.084669255,val,0.11299163,0.9548187496351643,gumbel_soft
35,0.084669255,test,0.06820684,0.9770431588613406,gumbel_soft
36,0.08399057,train,0.08983301,0.9674854307197126,gumbel_soft
