epoch,epoch_loss,split,loss,acc,sample_fn
0,2.4060702,train,2.0559533,0.3882884533186786,gumbel_soft
0,2.4060702,val,2.0376484,0.40065086577428466,gumbel_soft
0,2.4060702,test,2.0392675,0.3965228085867621,gumbel_soft
1,1.9142258,train,1.8241428,0.4392203157544795,gumbel_soft
1,1.9142258,val,1.7963799,0.4521061034016947,gumbel_soft
1,1.9142258,test,1.7995176,0.4525939177101968,gumbel_soft
2,1.78497,train,1.753096,0.4431553737287388,gumbel_soft
2,1.78497,val,1.7226069,0.44971140857177944,gumbel_soft
2,1.78497,test,1.7188809,0.4546064400715564,gumbel_soft
3,1.7338219,train,1.7105857,0.44626949719457504,gumbel_soft
3,1.7338219,val,1.6789488,0.4563428711776986,gumbel_soft
3,1.7338219,test,1.6835384,0.4571779964221825,gumbel_soft
4,1.6970496,train,1.676183,0.45005529434912106,gumbel_soft
4,1.6970496,val,1.6468936,0.4551762249785091,gumbel_soft
4,1.6970496,test,1.6520339,0.45846377459749554,gumbel_soft
5,1.662147,train,1.6380317,0.4524095445509624,gumbel_soft
5,1.662147,val,1.6065522,0.4575095173768881,gumbel_soft
5,1.662147,test,1.6109941,0.4586314847942755,gumbel_soft
6,1.6179248,train,1.5911666,0.4575251199174995,gumbel_soft
6,1.6179248,val,1.565795,0.46487780916124277,gumbel_soft
6,1.6179248,test,1.5616225,0.46908542039355994,gumbel_soft
7,1.5696468,train,1.5392673,0.46610083246829903,gumbel_soft
7,1.5696468,val,1.5129988,0.4729215276924966,gumbel_soft
7,1.5696468,test,1.5185931,0.4727191413237925,gumbel_soft
8,1.5195165,train,1.4877843,0.4752057424708093,gumbel_soft
8,1.5195165,val,1.4764132,0.477035490605428,gumbel_soft
8,1.5195165,test,1.467218,0.4807133273703041,gumbel_soft
9,1.4721119,train,1.4437847,0.4831708425773273,gumbel_soft
9,1.4721119,val,1.4206442,0.48784231855581484,gumbel_soft
9,1.4721119,test,1.4232285,0.4902728085867621,gumbel_soft
10,1.4234915,train,1.3930513,0.4908781285407041,gumbel_soft
10,1.4234915,val,1.3761047,0.4912194522903107,gumbel_soft
10,1.4234915,test,1.3724388,0.49983228980322003,gumbel_soft
11,1.3736522,train,1.348906,0.49891107447436445,gumbel_soft
11,1.3736522,val,1.3292725,0.5022104875353064,gumbel_soft
11,1.3736522,test,1.3358235,0.5070438282647585,gumbel_soft
12,1.3367575,train,1.3088224,0.506638714185884,gumbel_soft
12,1.3367575,val,1.2976508,0.5067542674689918,gumbel_soft
12,1.3367575,test,1.3022295,0.5125223613595706,gumbel_soft
13,1.2945693,train,1.2722666,0.51319262108784,gumbel_soft
13,1.2945693,val,1.2489933,0.5162716443571166,gumbel_soft
13,1.2945693,test,1.2563719,0.5201252236135957,gumbel_soft
14,1.2521613,train,1.2299753,0.5221550548533512,gumbel_soft
